timestamp,stock_symbol,activity_level
2021-02-05 20:36:14.747967232-05:00,GME,19785
2021-02-05 20:55:05.447260160-05:00,GME,17144
2021-02-05 21:01:52.270616832-05:00,GME,12092
2021-02-05 21:13:42.809778944-05:00,GME,15557
2021-02-05 21:27:10.897818624-05:00,GME,19116
2021-02-05 21:41:59.331807232-05:00,GME,6038
2021-02-05 21:53:30.020418816-05:00,GME,7411
2021-02-05 22:27:23.821259520-05:00,GME,12187
2021-02-05 22:57:49.016970240-05:00,GME,23074
2021-02-05 23:10:11.841964800-05:00,GME,12024
2021-02-05 23:16:15.321826816-05:00,GME,10023
2021-02-05 23:37:31.899271936-05:00,GME,17020
2021-02-05 23:44:58.918413312-05:00,GME,18722
2021-02-05 23:46:50.522420992-05:00,GME,21077
2021-02-06 00:14:24.740119296-05:00,GME,9765
2021-02-06 00:38:11.922513664-05:00,GME,16855
2021-02-06 00:41:44.202260224-05:00,GME,7117
2021-02-06 00:52:15.053159936-05:00,GME,14422
2021-02-06 00:57:40.249647104-05:00,GME,8665
2021-02-06 01:02:13.994613248-05:00,GME,8642
2021-02-06 01:04:38.388806400-05:00,GME,15502
2021-02-06 01:21:24.934220800-05:00,GME,9783
2021-02-06 01:40:54.801513728-05:00,GME,13884
2021-02-06 02:30:25.149304064-05:00,GME,11182
2021-02-06 02:43:13.775920896-05:00,GME,18548
2021-02-06 02:52:59.705171200-05:00,GME,19954
2021-02-06 02:54:41.025939712-05:00,GME,42330
2021-02-06 03:43:28.370831872-05:00,GME,11289
2021-02-06 03:48:05.638977792-05:00,GME,5329
2021-02-06 03:54:33.494928896-05:00,GME,16684
2021-02-06 03:58:21.456601088-05:00,GME,4835
2021-02-06 04:25:21.935169792-05:00,GME,7255
2021-02-06 04:30:16.507150336-05:00,GME,21465
2021-02-06 04:40:50.902664704-05:00,GME,8356
2021-02-06 05:03:33.031849984-05:00,GME,17267
2021-02-06 05:24:09.505844224-05:00,GME,14995
2021-02-06 05:27:10.459875840-05:00,GME,26028
2021-02-06 05:35:49.086850048-05:00,GME,9725
2021-02-06 05:42:08.866552320-05:00,GME,14008
2021-02-06 05:54:15.071515648-05:00,GME,11252
2021-02-06 05:56:09.870999552-05:00,GME,18724
2021-02-06 06:06:38.058948352-05:00,GME,11459
2021-02-06 06:34:12.500951808-05:00,GME,19374
2021-02-06 06:37:18.290286592-05:00,GME,18579
2021-02-06 06:56:15.510946048-05:00,GME,12471
2021-02-06 07:07:58.513092608-05:00,GME,9496
2021-02-06 07:08:15.742631424-05:00,GME,18658
2021-02-06 07:12:00.825249792-05:00,GME,16503
2021-02-06 07:29:37.172549376-05:00,GME,18196
2021-02-06 07:32:44.976368384-05:00,GME,13819
2021-02-06 08:16:25.668259584-05:00,GME,22297
2021-02-06 08:17:26.075407104-05:00,GME,12092
2021-02-06 08:18:16.308770304-05:00,GME,14744
2021-02-06 08:19:55.013683456-05:00,GME,8822
2021-02-06 08:25:38.784665856-05:00,GME,11615
2021-02-06 08:35:04.094193920-05:00,GME,21917
2021-02-06 09:06:54.001593600-05:00,GME,9929
2021-02-06 09:10:07.684877568-05:00,GME,19918
2021-02-06 09:37:19.299716864-05:00,GME,28992
2021-02-06 09:40:23.514740480-05:00,GME,13906
2021-02-06 09:57:44.673934080-05:00,GME,6888
2021-02-06 10:09:19.803412224-05:00,GME,14971
2021-02-06 10:21:02.978723072-05:00,GME,10084
2021-02-06 10:38:18.378980352-05:00,GME,15387
2021-02-06 10:53:08.073793792-05:00,GME,19049
2021-02-06 11:30:45.695483904-05:00,GME,8370
2021-02-06 11:45:40.207944960-05:00,GME,22379
2021-02-06 11:48:47.717327104-05:00,GME,12208
2021-02-06 12:02:01.054824960-05:00,GME,16716
2021-02-06 12:04:53.081339648-05:00,GME,13277
2021-02-06 12:25:16.400204288-05:00,GME,5616
2021-02-06 12:29:02.113841664-05:00,GME,15834
2021-02-06 13:07:31.630629888-05:00,GME,19819
2021-02-06 13:15:26.972309760-05:00,GME,10230
2021-02-06 13:34:19.286307328-05:00,GME,11765
2021-02-06 13:38:18.445723904-05:00,GME,19031
2021-02-06 13:55:19.967549184-05:00,GME,16502
2021-02-06 14:00:12.786285312-05:00,GME,5388
2021-02-06 14:39:26.001253376-05:00,GME,16424
2021-02-06 14:49:53.394911744-05:00,GME,18353
2021-02-06 14:50:26.471580416-05:00,GME,12495
2021-02-06 15:01:02.192000512-05:00,GME,14870
2021-02-06 15:01:20.909336832-05:00,GME,15219
2021-02-06 15:02:17.159520256-05:00,GME,9226
2021-02-06 15:26:13.260917504-05:00,GME,12056
2021-02-06 15:51:51.961493760-05:00,GME,9264
2021-02-06 16:54:02.275715584-05:00,GME,21261
2021-02-06 17:34:08.172765184-05:00,GME,20127
2021-02-06 17:42:13.837720320-05:00,GME,11598
2021-02-06 18:11:18.039094016-05:00,GME,21053
2021-02-06 18:12:41.247831040-05:00,GME,13483
2021-02-06 18:20:40.858432512-05:00,GME,15226
2021-02-06 18:27:17.723888128-05:00,GME,14058
2021-02-06 18:27:29.719756800-05:00,GME,1546
2021-02-06 18:36:33.941991936-05:00,GME,12397
2021-02-06 18:36:51.414432768-05:00,GME,20054
2021-02-06 18:48:08.485657344-05:00,GME,10811
2021-02-06 19:02:11.498013440-05:00,GME,19933
2021-02-06 19:13:43.491011072-05:00,GME,10246
2021-02-06 19:38:00.284590336-05:00,GME,6004
2021-02-06 19:51:51.035086592-05:00,GME,21968
2021-02-06 20:20:58.628665344-05:00,GME,16781
2021-02-06 20:38:43.292088320-05:00,GME,14125
2021-02-06 21:39:16.383082496-05:00,GME,22306
2021-02-06 21:43:23.068865792-05:00,GME,18875
2021-02-06 21:48:39.297309184-05:00,GME,17372
2021-02-06 21:52:40.681637888-05:00,GME,26374
2021-02-06 22:08:49.458445568-05:00,GME,20564
2021-02-06 22:13:22.655434752-05:00,GME,4701
2021-02-06 23:06:30.549423360-05:00,GME,9415
2021-02-06 23:27:12.966492672-05:00,GME,15430
2021-02-06 23:42:04.095427072-05:00,GME,9772
2021-02-06 23:43:24.678853632-05:00,GME,20544
2021-02-06 23:44:16.559566592-05:00,GME,15812
2021-02-06 23:58:19.061541120-05:00,GME,22755
2021-02-07 00:08:09.643458560-05:00,GME,8467
2021-02-07 00:13:26.474596096-05:00,GME,15134
2021-02-07 00:13:40.591162880-05:00,GME,20141
2021-02-07 00:24:31.937857536-05:00,GME,15458
2021-02-07 00:53:18.925204480-05:00,GME,17398
2021-02-07 01:11:28.779168512-05:00,GME,9520
2021-02-07 01:12:11.956741888-05:00,GME,19021
2021-02-07 01:23:23.640376832-05:00,GME,11357
2021-02-07 01:59:20.143805696-05:00,GME,15668
2021-02-07 02:04:51.553029888-05:00,GME,25578
2021-02-07 02:12:32.628827904-05:00,GME,10855
2021-02-07 02:47:47.569483008-05:00,GME,14409
2021-02-07 04:49:00.291425024-05:00,GME,10536
2021-02-07 05:09:36.074872576-05:00,GME,15370
2021-02-07 05:12:49.104531200-05:00,GME,6230
2021-02-07 05:31:46.568279808-05:00,GME,14895
2021-02-07 05:40:31.427185920-05:00,GME,13529
2021-02-07 05:47:50.010366976-05:00,GME,21842
2021-02-07 05:47:55.136964096-05:00,GME,7069
2021-02-07 05:52:31.700591616-05:00,GME,12180
2021-02-07 06:12:20.328905984-05:00,GME,8072
2021-02-07 06:14:51.402219776-05:00,GME,8499
2021-02-07 06:25:48.391909120-05:00,GME,11283
2021-02-07 06:41:49.463997440-05:00,GME,15805
2021-02-07 07:09:06.244640256-05:00,GME,5682
2021-02-07 07:12:18.538146048-05:00,GME,21483
2021-02-07 07:16:55.776132352-05:00,GME,20036
2021-02-07 07:20:25.401242880-05:00,GME,8291
2021-02-07 07:29:05.437325312-05:00,GME,18920
2021-02-07 07:29:12.004227072-05:00,GME,10014
2021-02-07 07:44:49.116162560-05:00,GME,18320
2021-02-07 07:46:57.923448832-05:00,GME,17745
2021-02-07 08:00:16.148364032-05:00,GME,19369
2021-02-07 08:06:15.995968256-05:00,GME,6774
2021-02-07 08:08:51.148235520-05:00,GME,12573
2021-02-07 08:27:20.175965184-05:00,GME,13878
2021-02-07 08:35:29.723443712-05:00,GME,14525
2021-02-07 08:53:14.458489088-05:00,GME,17292
2021-02-07 09:15:14.032759808-05:00,GME,20397
2021-02-07 09:29:29.684898304-05:00,GME,13849
2021-02-07 09:47:07.869303808-05:00,GME,9949
2021-02-07 10:07:51.431205120-05:00,GME,15363
2021-02-07 10:19:05.563958272-05:00,GME,15242
2021-02-07 10:34:27.517249280-05:00,GME,11182
2021-02-07 10:50:27.007398144-05:00,GME,11677
2021-02-07 10:52:43.747417600-05:00,GME,8840
2021-02-07 11:22:41.954912-05:00,GME,13092
2021-02-07 11:23:10.648692736-05:00,GME,6973
2021-02-07 11:27:04.287191040-05:00,GME,15561
2021-02-07 11:56:17.720105472-05:00,GME,17685
2021-02-07 12:28:22.369973504-05:00,GME,8830
2021-02-07 12:38:17.507949312-05:00,GME,22397
2021-02-07 12:42:34.865276416-05:00,GME,18409
2021-02-07 13:15:53.448950528-05:00,GME,15668
2021-02-07 13:35:42.816468992-05:00,GME,10540
2021-02-07 13:38:50.213104128-05:00,GME,8687
2021-02-07 14:00:58.775037952-05:00,GME,23758
2021-02-07 14:33:06.052049408-05:00,GME,8655
2021-02-07 14:44:28.121218048-05:00,GME,10509
2021-02-07 15:18:23.988149760-05:00,GME,15079
2021-02-07 15:28:25.504119808-05:00,GME,11917
2021-02-07 15:54:51.281947904-05:00,GME,14724
2021-02-07 16:16:05.083090432-05:00,GME,23190
2021-02-07 16:24:47.380566016-05:00,GME,18482
2021-02-07 16:37:34.614562048-05:00,GME,8552
2021-02-07 16:48:07.780459008-05:00,GME,5412
2021-02-07 16:53:46.291778560-05:00,GME,14518
2021-02-07 17:00:45.219854080-05:00,GME,9370
2021-02-07 17:01:58.584619520-05:00,GME,22565
2021-02-07 17:12:27.263546624-05:00,GME,12631
2021-02-07 17:48:55.868129024-05:00,GME,11115
2021-02-07 17:53:48.079885824-05:00,GME,22532
2021-02-07 17:57:20.832354560-05:00,GME,18038
2021-02-07 18:00:27.082314752-05:00,GME,7720
2021-02-07 18:01:24.074603264-05:00,GME,18406
2021-02-07 18:11:27.268534528-05:00,GME,8674
2021-02-07 18:35:30.854662912-05:00,GME,11172
2021-02-07 18:40:27.801920768-05:00,GME,16972
2021-02-07 18:43:17.327455744-05:00,GME,16419
2021-02-07 19:06:54.324101632-05:00,GME,19597
2021-02-07 19:09:42.539433216-05:00,GME,21580
2021-02-07 20:21:55.806437632-05:00,GME,11079
2021-02-07 20:24:11.122947584-05:00,GME,18323
2021-02-07 20:53:56.777004032-05:00,GME,14270
2021-02-07 21:12:54.420107776-05:00,GME,21977
2021-02-07 21:17:12.843077120-05:00,GME,20723
2021-02-07 21:18:04.339874304-05:00,GME,18516
2021-02-07 21:43:08.000995840-05:00,GME,19923
2021-02-07 22:23:56.257531904-05:00,GME,10466
2021-02-07 22:25:37.590042368-05:00,GME,19086
2021-02-07 22:37:47.910876416-05:00,GME,19365
2021-02-07 22:55:11.798539008-05:00,GME,7103
2021-02-07 23:01:07.642336-05:00,GME,13642
2021-02-07 23:27:24.433008640-05:00,GME,13443
2021-02-07 23:27:58.203306240-05:00,GME,9011
2021-02-07 23:50:37.373871616-05:00,GME,17579
2021-02-07 23:58:28.159105536-05:00,GME,17850
2021-02-08 00:37:32.016912384-05:00,GME,13383
2021-02-08 00:54:03.183387904-05:00,GME,21217
2021-02-08 01:04:47.902054144-05:00,GME,12927
2021-02-08 01:05:58.300429056-05:00,GME,11385
2021-02-08 01:25:51.715883776-05:00,GME,20047
2021-02-08 01:57:52.704348416-05:00,GME,10119
2021-02-08 02:41:21.240179200-05:00,GME,7827
2021-02-08 02:52:37.245424896-05:00,GME,13967
2021-02-08 03:30:21.139436544-05:00,GME,17594
2021-02-08 03:44:04.702038528-05:00,GME,8351
2021-02-08 03:50:49.460664832-05:00,GME,18533
2021-02-08 03:59:22.953630208-05:00,GME,11047
2021-02-08 04:16:08.210977536-05:00,GME,22833
2021-02-08 04:23:16.357515520-05:00,GME,8066
2021-02-08 04:26:58.409025280-05:00,GME,15051
2021-02-08 05:00:17.561516288-05:00,GME,15365
2021-02-08 05:12:50.349032448-05:00,GME,22965
2021-02-08 05:24:44.728456704-05:00,GME,8572
2021-02-08 05:30:08.623335168-05:00,GME,17429
2021-02-08 05:32:41.738700032-05:00,GME,15371
2021-02-08 05:45:56.739155200-05:00,GME,6980
2021-02-08 06:17:07.073285888-05:00,GME,20605
2021-02-08 06:29:48.441444352-05:00,GME,22537
2021-02-08 06:30:07.891688704-05:00,GME,14333
2021-02-08 06:36:43.220263424-05:00,GME,20136
2021-02-08 06:52:14.166825984-05:00,GME,10613
2021-02-08 06:59:52.235209216-05:00,GME,18450
2021-02-08 07:07:26.886376704-05:00,GME,22444
2021-02-08 07:10:10.025814784-05:00,GME,14635
2021-02-08 07:12:46.536171264-05:00,GME,22220
2021-02-08 07:13:05.048803840-05:00,GME,10295
2021-02-08 07:31:28.628374528-05:00,GME,17960
2021-02-08 07:44:48.417314560-05:00,GME,22821
2021-02-08 07:57:00.010973952-05:00,GME,15316
2021-02-08 08:06:40.807721472-05:00,GME,14871
2021-02-08 08:32:02.490090496-05:00,GME,20920
2021-02-08 08:46:26.514504960-05:00,GME,16180
2021-02-08 08:46:53.428340992-05:00,GME,6418
2021-02-08 08:55:53.885873152-05:00,GME,18698
2021-02-08 08:59:31.063883008-05:00,GME,9666
2021-02-08 09:14:05.013120768-05:00,GME,13945
2021-02-08 09:23:45.446655488-05:00,GME,17816
2021-02-08 09:49:25.422063872-05:00,GME,15976
2021-02-08 10:08:04.297457920-05:00,GME,17720
2021-02-08 10:17:30.071724032-05:00,GME,17863
2021-02-08 10:40:15.503398144-05:00,GME,15147
2021-02-08 10:43:18.754774784-05:00,GME,9997
2021-02-08 11:26:16.901404416-05:00,GME,17385
2021-02-08 11:44:41.492096-05:00,GME,10124
2021-02-08 11:47:43.843705856-05:00,GME,12175
2021-02-08 12:43:28.734746112-05:00,GME,7287
2021-02-08 12:48:55.928836608-05:00,GME,6393
2021-02-08 13:01:21.866269952-05:00,GME,13912
2021-02-08 13:03:51.019014144-05:00,GME,20145
2021-02-08 13:09:28.782158592-05:00,GME,17548
2021-02-08 13:16:44.963882496-05:00,GME,22769
2021-02-08 13:57:56.538915840-05:00,GME,11999
2021-02-08 14:06:39.644889856-05:00,GME,10139
2021-02-08 14:14:12.616258816-05:00,GME,16518
2021-02-08 14:18:31.972948224-05:00,GME,18123
2021-02-08 14:44:53.332187648-05:00,GME,19311
2021-02-08 15:07:26.921974528-05:00,GME,21467
2021-02-08 15:28:49.744175104-05:00,GME,10016
2021-02-08 15:32:34.993596672-05:00,GME,12300
2021-02-08 15:41:54.976892928-05:00,GME,10652
2021-02-08 16:04:44.018888704-05:00,GME,20508
2021-02-08 16:09:24.064621312-05:00,GME,19933
2021-02-08 16:21:29.054109184-05:00,GME,17642
2021-02-08 16:26:10.436247552-05:00,GME,5129
2021-02-08 16:34:01.157323008-05:00,GME,18800
2021-02-08 17:08:14.003185408-05:00,GME,19445
2021-02-08 17:13:30.453053696-05:00,GME,15984
2021-02-08 17:22:57.663434496-05:00,GME,8368
2021-02-08 17:46:03.342266368-05:00,GME,7846
2021-02-08 18:48:53.283189760-05:00,GME,20263
2021-02-08 19:29:30.320660480-05:00,GME,8467
2021-02-08 19:34:07.062215424-05:00,GME,17139
2021-02-08 19:53:47.830840064-05:00,GME,11141
2021-02-08 20:16:01.517212672-05:00,GME,17346
2021-02-08 20:27:21.391758592-05:00,GME,14241
2021-02-08 20:49:12.819030784-05:00,GME,7861
2021-02-08 21:15:37.533255424-05:00,GME,11190
2021-02-08 22:19:32.760916992-05:00,GME,16978
2021-02-08 22:22:37.248323072-05:00,GME,15841
2021-02-08 22:23:36.308179968-05:00,GME,11779
2021-02-08 22:34:53.161187328-05:00,GME,15061
2021-02-08 22:36:44.813065984-05:00,GME,11648
2021-02-08 22:38:28.581700608-05:00,GME,8155
2021-02-08 22:46:19.826608640-05:00,GME,19396
2021-02-08 23:04:22.944823808-05:00,GME,10626
2021-02-08 23:08:44.116812032-05:00,GME,2778
2021-02-08 23:34:08.721192192-05:00,GME,18214
2021-02-08 23:41:50.510030848-05:00,GME,10168
2021-02-08 23:47:05.908720384-05:00,GME,16590
2021-02-08 23:47:54.509622784-05:00,GME,17382
2021-02-08 23:49:15.484493056-05:00,GME,15242
2021-02-08 23:57:40.168058368-05:00,GME,12669
2021-02-09 00:00:57.989048064-05:00,GME,16554
2021-02-09 00:15:40.192336384-05:00,GME,19029
2021-02-09 00:17:46.343505664-05:00,GME,13807
2021-02-09 00:20:27.512006400-05:00,GME,14567
2021-02-09 00:24:41.033261312-05:00,GME,21198
2021-02-09 00:45:49.501974784-05:00,GME,20468
2021-02-09 00:55:12.044245760-05:00,GME,2866
2021-02-09 01:31:03.100509952-05:00,GME,8577
2021-02-09 01:48:07.983023616-05:00,GME,17036
2021-02-09 02:18:10.984653312-05:00,GME,19110
2021-02-09 02:20:51.697732608-05:00,GME,7778
2021-02-09 02:26:49.735023360-05:00,GME,16980
2021-02-09 02:44:53.825613056-05:00,GME,16953
2021-02-09 02:54:06.475428864-05:00,GME,9759
2021-02-09 02:58:40.753201408-05:00,GME,16302
2021-02-09 03:04:29.652803584-05:00,GME,10325
2021-02-09 03:16:21.243299072-05:00,GME,9785
2021-02-09 03:20:00.431422464-05:00,GME,13076
2021-02-09 03:42:29.600981760-05:00,GME,18582
2021-02-09 03:50:21.389351680-05:00,GME,20777
2021-02-09 04:06:38.038994688-05:00,GME,15653
2021-02-09 04:10:45.666682624-05:00,GME,14985
2021-02-09 04:15:41.188061440-05:00,GME,21118
2021-02-09 04:22:52.431781632-05:00,GME,11719
2021-02-09 04:25:36.361785856-05:00,GME,14529
2021-02-09 04:32:07.463935488-05:00,GME,13330
2021-02-09 05:06:52.002470912-05:00,GME,18352
2021-02-09 05:28:45.570186240-05:00,GME,6521
2021-02-09 05:43:11.684451584-05:00,GME,21528
2021-02-09 05:51:20.225888256-05:00,GME,17075
2021-02-09 06:13:19.549041152-05:00,GME,21228
2021-02-09 06:31:41.009532416-05:00,GME,11770
2021-02-09 06:51:35.390362624-05:00,GME,16818
2021-02-09 06:59:58.319872256-05:00,GME,13395
2021-02-09 07:02:07.434404608-05:00,GME,11088
2021-02-09 07:10:45.811646208-05:00,GME,6823
2021-02-09 07:12:03.639025408-05:00,GME,14602
2021-02-09 07:38:54.056985088-05:00,GME,16650
2021-02-09 07:59:11.027907328-05:00,GME,15563
2021-02-09 08:22:03.157002240-05:00,GME,13030
2021-02-09 08:22:41.007625984-05:00,GME,15152
2021-02-09 08:29:00.464094464-05:00,GME,17426
2021-02-09 08:48:15.977361152-05:00,GME,21352
2021-02-09 09:19:28.077849856-05:00,GME,5140
2021-02-09 09:28:24.327559936-05:00,GME,22903
2021-02-09 09:37:15.368244992-05:00,GME,15289
2021-02-09 09:38:45.176211712-05:00,GME,12745
2021-02-09 09:42:14.630863104-05:00,GME,89782
2021-02-09 10:09:13.328086784-05:00,GME,23171
2021-02-09 10:33:46.934351104-05:00,GME,14211
2021-02-09 10:42:59.906783744-05:00,GME,15273
2021-02-09 10:50:03.662274560-05:00,GME,10169
2021-02-09 11:21:25.690160128-05:00,GME,14931
2021-02-09 11:29:38.057688576-05:00,GME,17097
2021-02-09 11:50:06.065091584-05:00,GME,17659
2021-02-09 11:59:15.823557376-05:00,GME,13691
2021-02-09 12:15:10.093850368-05:00,GME,15891
2021-02-09 12:27:26.309035776-05:00,GME,17707
2021-02-09 13:17:48.209260032-05:00,GME,15192
2021-02-09 14:56:25.629206272-05:00,GME,11011
2021-02-09 14:58:14.372642560-05:00,GME,11544
2021-02-09 15:19:47.122530304-05:00,GME,9585
2021-02-09 15:21:27.238539264-05:00,GME,20883
2021-02-09 16:04:22.222507520-05:00,GME,12278
2021-02-09 16:07:30.371990528-05:00,GME,13004
2021-02-09 16:51:01.809326080-05:00,GME,26154
2021-02-09 16:55:40.033064960-05:00,GME,15404
2021-02-09 17:05:26.192553984-05:00,GME,3699
2021-02-09 17:28:44.290719744-05:00,GME,17763
2021-02-09 17:30:51.120978176-05:00,GME,12859
2021-02-09 17:51:01.741817600-05:00,GME,11990
2021-02-09 17:51:02.114550528-05:00,GME,12096
2021-02-09 18:34:06.844057088-05:00,GME,16186
2021-02-09 18:41:12.814967808-05:00,GME,24829
2021-02-09 18:44:16.845790976-05:00,GME,10757
2021-02-09 19:23:00.546333952-05:00,GME,18337
2021-02-09 19:59:50.252178432-05:00,GME,3505
2021-02-09 20:12:48.680951296-05:00,GME,17253
2021-02-09 20:14:33.072187136-05:00,GME,12066
2021-02-09 20:15:20.948771328-05:00,GME,16961
2021-02-09 20:16:55.937837568-05:00,GME,11668
2021-02-09 20:19:46.226381824-05:00,GME,21488
2021-02-09 20:20:37.368773632-05:00,GME,20988
2021-02-09 20:40:42.338640896-05:00,GME,10118
2021-02-09 20:46:41.592882432-05:00,GME,21501
2021-02-09 21:18:37.249412352-05:00,GME,14309
2021-02-09 21:23:36.363305216-05:00,GME,8226
2021-02-09 21:50:17.553838336-05:00,GME,18464
2021-02-09 22:28:57.767203840-05:00,GME,24435
2021-02-09 22:33:51.972283136-05:00,GME,12381
2021-02-09 22:41:01.434566656-05:00,GME,25433
2021-02-09 22:50:01.384467456-05:00,GME,14856
2021-02-09 22:54:22.439654144-05:00,GME,16557
2021-02-09 23:03:56.352364800-05:00,GME,16871
2021-02-09 23:29:52.933903360-05:00,GME,15593
2021-02-09 23:39:05.695567872-05:00,GME,16412
2021-02-09 23:53:23.851398144-05:00,GME,17640
2021-02-10 00:15:59.292118528-05:00,GME,9849
2021-02-10 00:31:15.364927232-05:00,GME,10773
2021-02-10 00:42:53.031668224-05:00,GME,12351
2021-02-10 01:02:19.851229696-05:00,GME,12850
2021-02-10 01:04:20.186164480-05:00,GME,10514
2021-02-10 01:14:48.060368384-05:00,GME,13101
2021-02-10 01:28:07.404311040-05:00,GME,17989
2021-02-10 01:40:28.295453184-05:00,GME,9116
2021-02-10 02:50:40.579925248-05:00,GME,17168
2021-02-10 03:03:46.150336512-05:00,GME,12950
2021-02-10 03:06:02.333500416-05:00,GME,15297
2021-02-10 03:18:01.225904640-05:00,GME,16132
2021-02-10 03:23:38.508915200-05:00,GME,8505
2021-02-10 03:26:03.418226176-05:00,GME,11614
2021-02-10 03:26:51.169150464-05:00,GME,12729
2021-02-10 03:48:38.838672896-05:00,GME,10742
2021-02-10 04:10:30.325022976-05:00,GME,9005
2021-02-10 04:20:11.405963008-05:00,GME,14485
2021-02-10 04:27:25.496563712-05:00,GME,18494
2021-02-10 04:27:44.549986560-05:00,GME,17202
2021-02-10 04:45:50.832756736-05:00,GME,21332
2021-02-10 04:58:24.450628608-05:00,GME,17253
2021-02-10 05:07:20.992732160-05:00,GME,16434
2021-02-10 05:42:42.904756992-05:00,GME,23495
2021-02-10 06:17:32.632013056-05:00,GME,18752
2021-02-10 06:24:34.218496512-05:00,GME,7152
2021-02-10 06:25:54.549694208-05:00,GME,1000
2021-02-10 06:36:50.539004416-05:00,GME,21716
2021-02-10 06:55:46.396596224-05:00,GME,18020
2021-02-10 07:00:01.734260224-05:00,GME,6462
2021-02-10 07:06:15.077325568-05:00,GME,19561
2021-02-10 07:10:13.468071936-05:00,GME,13314
2021-02-10 07:53:27.907739648-05:00,GME,6439
2021-02-10 08:15:49.909137408-05:00,GME,7669
2021-02-10 08:17:06.682300928-05:00,GME,24281
2021-02-10 08:34:02.617572096-05:00,GME,7461
2021-02-10 08:37:00.859051520-05:00,GME,21183
2021-02-10 08:55:29.326971648-05:00,GME,11351
2021-02-10 08:57:57.185379840-05:00,GME,10215
2021-02-10 09:18:44.294651904-05:00,GME,19968
2021-02-10 09:43:53.086777088-05:00,GME,20535
2021-02-10 09:53:59.450407680-05:00,GME,12233
2021-02-10 10:03:31.499849216-05:00,GME,19799
2021-02-10 10:31:45.054829312-05:00,GME,13571
2021-02-10 10:42:09.256225280-05:00,GME,12963
2021-02-10 11:01:41.159974912-05:00,GME,9346
2021-02-10 11:12:05.948175104-05:00,GME,1182
2021-02-10 11:24:28.725991168-05:00,GME,18007
2021-02-10 11:27:35.265706752-05:00,GME,6889
2021-02-10 12:03:04.163341056-05:00,GME,15522
2021-02-10 12:28:17.475165696-05:00,GME,20486
2021-02-10 12:40:35.575787008-05:00,GME,18825
2021-02-10 12:47:20.716324608-05:00,GME,11722
2021-02-10 13:07:32.688615936-05:00,GME,10815
2021-02-10 13:10:50.483539456-05:00,GME,6384
2021-02-10 13:16:20.867537920-05:00,GME,18486
2021-02-10 13:32:29.148167936-05:00,GME,17438
2021-02-10 13:50:07.548339712-05:00,GME,16155
2021-02-10 14:24:55.165626880-05:00,GME,20802
2021-02-10 14:31:54.118831360-05:00,GME,14106
2021-02-10 14:51:26.303971072-05:00,GME,13978
2021-02-10 14:55:03.463369216-05:00,GME,15780
2021-02-10 14:55:22.563824640-05:00,GME,9019
2021-02-10 14:58:56.265801216-05:00,GME,21586
2021-02-10 15:13:04.342475264-05:00,GME,17296
2021-02-10 15:17:57.895565056-05:00,GME,22561
2021-02-10 15:29:26.520613120-05:00,GME,18405
2021-02-10 15:38:02.842769152-05:00,GME,14273
2021-02-10 15:57:16.544526848-05:00,GME,14185
2021-02-10 15:58:25.395138816-05:00,GME,18081
2021-02-10 16:01:55.264401664-05:00,GME,18650
2021-02-10 16:02:07.010089216-05:00,GME,19052
2021-02-10 16:18:04.606766592-05:00,GME,12363
2021-02-10 16:45:04.196072704-05:00,GME,15140
2021-02-10 17:39:23.990816512-05:00,GME,10339
2021-02-10 17:39:34.936935680-05:00,GME,18546
2021-02-10 17:58:11.999737344-05:00,GME,19104
2021-02-10 18:02:07.122146816-05:00,GME,18837
2021-02-10 18:03:28.347681024-05:00,GME,5105
2021-02-10 18:05:54.268163328-05:00,GME,9153
2021-02-10 18:28:30.628211200-05:00,GME,18735
2021-02-10 18:54:04.574977024-05:00,GME,4730
2021-02-10 19:07:08.536547840-05:00,GME,13927
2021-02-10 19:18:42.077234688-05:00,GME,14410
2021-02-10 19:22:50.230476288-05:00,GME,12558
2021-02-10 19:38:07.384939520-05:00,GME,6714
2021-02-10 19:39:26.415095296-05:00,GME,16206
2021-02-10 20:48:34.082891520-05:00,GME,14019
2021-02-10 20:49:39.479525120-05:00,GME,11177
2021-02-10 20:53:40.833718528-05:00,GME,18879
2021-02-10 20:54:07.772855040-05:00,GME,20125
2021-02-10 21:04:42.722852096-05:00,GME,17093
2021-02-10 21:13:38.187024896-05:00,GME,12103
2021-02-10 21:59:24.500547328-05:00,GME,20075
2021-02-10 22:00:26.711436288-05:00,GME,3595
2021-02-10 22:20:44.249369088-05:00,GME,15016
2021-02-10 22:26:15.201058048-05:00,GME,19320
2021-02-10 22:48:53.097211392-05:00,GME,12609
2021-02-10 23:06:02.096528384-05:00,GME,20786
2021-02-10 23:47:50.688853248-05:00,GME,96060
2021-02-11 00:03:01.205977856-05:00,GME,23083
2021-02-11 00:04:34.785714688-05:00,GME,10713
2021-02-11 00:05:45.648348928-05:00,GME,15528
2021-02-11 01:20:32.842684160-05:00,GME,18852
2021-02-11 01:50:11.436392704-05:00,GME,14933
2021-02-11 02:06:48.661444352-05:00,GME,12909
2021-02-11 02:11:21.787825920-05:00,GME,14104
2021-02-11 02:38:20.607420160-05:00,GME,13109
2021-02-11 02:46:10.669958144-05:00,GME,13586
2021-02-11 02:50:35.647149056-05:00,GME,12776
2021-02-11 02:57:17.340079616-05:00,GME,14769
2021-02-11 03:00:42.330686976-05:00,GME,9645
